,avg_area_income,house_age,number_of_rooms,number_of_bedrooms,area_population,price,street,zip_code,state,city,is_military
4043,68227.88,6.1,5,3,38294.559,1038153.949,60062 Butler Isle Apt. 286,76306,HI,Christopherland,0
4044,74180.58,5.8,6,4,31461.734,1140209.078,99661 Johnson Valleys,94311,DC,Johnberg,0
4045,65801.23,6.0,6,4,42607.235,1305101.774,USS Whitaker,99014-4914,AA,FPO,1
4046,70719.52,5.5,7,3,29301.479,1044017.432,70037 Turner Parkway Suite 002,09161,ND,West Michele,0
4047,59563.08,6.2,7,4,24196.141,906543.765,558 Jeffrey Parkways,54897-6198,FL,Lisaville,0
4048,57311.81,5.7,8,6,38929.926,1200888.773,3970 Benjamin Walk,24531,GA,Beanville,0
4049,76448.09,6.9,6,3,23214.703,1412619.71,67135 Anderson Ridges Suite 891,58979-1600,PR,North Tamistad,0
4050,68934.62,5.9,6,2,27479.081,1109260.854,581 Jonathan Highway Apt. 682,17494-6010,MT,East Lindsay,0
4051,74274.11,5.4,7,6,32789.063,1347202.578,21403 Gibson Harbors,15391-1266,MS,New Rickeyside,0
4052,82115.11,6.7,6,4,46052.478,1796531.903,591 Fernandez Ports,72848,MP,North Angelaside,0
4053,57671.35,6.3,7,4,30496.293,960904.995,511 Parker Plains,66753-2740,TN,Lake Paige,0
4054,68061.81,5.8,8,3,30689.303,1255736.409,3460 Melissa Shoal,84821-7611,ND,Lisachester,0
4055,73334.68,5.3,5,2,32270.828,935061.309,22941 Stark Hollow Suite 275,05973,MN,East Chelseafort,0
4056,87295.09,6.1,5,2,23399.852,1116680.146,4782 Curtis Plaza,81216-5334,WV,Taylorshire,0
4057,77969.99,5.4,8,4,29941.399,1519415.353,546 Joseph Wells Suite 161,15051-8273,NC,Laneberg,0
4058,66997.4,6.5,7,3,55761.367,1788786.456,753 Robin Vista,76281,MP,Lake Kristy,0
4059,69232.95,5.3,8,5,23728.241,1144319.076,571 Dixon Stream,67750,WA,South Barbarashire,0
4060,69686.32,5.4,8,5,41007.66,1148508.025,76306 Danny Expressway Suite 720,48504,MA,Ianside,0
4061,60664.9,5.5,7,6,37712.839,1029273.279,50565 Austin Pike Apt. 382,64078-9562,GA,Noblefort,0
4062,60837.73,6.9,6,2,58168.621,1543966.426,87580 Suzanne Viaduct,97761,MI,Andersonstad,0
4063,70944.65,5.8,7,4,18268.478,1029951.81,2119 Marsh Springs,07861,MP,Kellymouth,0
4064,63307.83,6.1,8,4,31956.524,1286974.697,122 Kevin Stream,76364,MD,South Donna,0
4065,69240.13,4.7,7,3,34500.578,1169736.791,261 Harrington Dam Apt. 946,12717-7791,PR,Johnmouth,0
4066,52840.21,6.9,6,4,40736.738,1268421.104,449 Sarah Manor,36997-5858,CO,Robertberg,0
4067,51480.41,6.2,8,5,29802.711,987973.893,3528 Gray Harbors Suite 412,34088,GA,Ericberg,0
4068,61956.89,5.3,6,4,32898.298,1128895.125,42150 Charles Roads,23286,TX,Sarahview,0
4069,83408.79,6.2,5,2,59346.891,1770681.132,329 Carroll Garden Apt. 199,57426-1034,UT,Patriciahaven,0
4070,68953.48,5.2,6,2,13008.487,568842.536,829 Nicholas Fork,69693,NY,Karlview,0
4071,66909.67,4.1,7,3,34625.347,821598.985,84837 Miller Ways,00797,WA,Eatonberg,0
4072,64707.75,6.4,5,2,23746.001,931733.364,USNV Turner,36440-1787,AE,FPO,1
4073,52933.91,6.9,5,4,44766.761,1218635.851,47810 Harris Prairie,19642-8250,WA,South Alexandra,0
4074,81745.08,7.1,7,3,21021.019,1626659.96,3022 Bryant Junctions,51797,CA,North Amandamouth,0
4075,79663.8,6.7,5,3,32806.855,1298476.895,125 Jay Radial,68905,OK,East Brandonport,0
4076,66039.62,4.6,5,4,28616.051,752357.282,8803 Marvin Trace,81237,AK,Lake Debbie,0
4077,74079.03,7.5,6,3,32447.399,1696339.544,USCGC Kaiser,82517,AP,FPO,1
4078,87736.4,7.0,5,2,28113.785,1578146.34,5034 Stevenson Meadows Suite 188,05483,SC,Littlestad,0
4079,57657.9,5.4,4,3,35437.887,731715.264,6615 Cole Brook,02926,AZ,Port Jamesfurt,0
4080,77415.7,6.0,6,4,11915.281,1009854.705,037 Rodney Keys Suite 061,33106-4508,NM,Stokesbury,0
4081,82868.47,4.6,7,5,20957.765,1111655.906,157 Mendoza Gardens,70779,DE,Williamhaven,0
4082,76395.85,7.3,5,3,49784.716,1626125.166,303 Allen Mountain,31109-9742,RI,Wilsonbury,0
4083,54453.08,5.6,7,5,40552.087,999970.679,72757 Shawn Ranch Suite 164,58149-5700,OR,Harrisonbury,0
4084,71380.62,5.8,8,3,36428.042,1295967.387,074 Thompson Cliffs Suite 501,32301-5149,WV,New Elizabethburgh,0
4085,64193.87,8.1,6,3,42961.51,1545864.166,19604 Sarah Spur Apt. 293,47848-0324,PW,Russellchester,0
4086,77513.93,5.6,7,3,34958.43,1360910.728,08861 Powell Locks Suite 444,47690-6836,TX,Davidmouth,0
4087,100741.3,5.9,6,4,26041.488,1644923.078,5155 Virginia Station,75078-8129,PA,Fischerberg,0
4088,75391.68,6.5,5,3,43359.021,1435769.769,847 Winters Loop Suite 036,06029,FM,Staffordville,0
4089,88721.12,6.0,6,3,30965.578,1528987.325,882 Salas Course Apt. 021,18765-4834,WA,Port Erica,0
4090,75819.8,6.7,6,4,28938.795,1373106.567,916 Brady Trafficway,21092-0828,IA,Smithland,0
4091,54497.32,5.6,7,4,29180.098,756216.576,8639 Jerry Freeway,24745,WA,Stephanieborough,0
4092,73255.23,5.4,6,3,41368.955,1413105.495,1365 Morgan Bridge Suite 385,80735-1143,MI,Thomastown,0
4093,67176.77,6.0,9,4,40456.013,1440317.763,242 Smith Cliffs Apt. 583,25093-7275,ND,Alexandermouth,0
4094,62358.4,6.9,7,4,35365.946,1212276.357,112 Mark Glens Suite 136,98504-0312,WY,Lake Jason,0
4095,69059.56,5.9,6,4,35742.178,1356539.507,"PSC 5910, Box 8189",58329,AE,APO,1
4096,60912.66,7.3,6,2,25279.991,1056225.686,3421 Fuentes Run,40497-9082,TN,Millerton,0
4097,60049.86,5.7,7,4,41798.665,1384787.457,8607 Mary Islands Suite 956,04668,MA,North Russell,0
4098,75024.02,5.9,6,3,35673.181,1194440.286,638 Michael Field,80365-5765,ND,Port Christineberg,0
4099,71324.3,4.1,6,2,27362.19,858159.62,2720 Michelle Motorway Suite 701,94081,ID,West Robert,0
4100,71430.14,4.6,8,5,45173.022,1471031.421,400 Jacqueline Ville,17880-0244,OH,Meltonborough,0
4101,72646.95,6.3,7,5,51126.892,1626592.991,87758 Michele Court Apt. 732,92235-1436,MO,Costaview,0
4102,51338.97,6.3,6,3,28731.75,781524.176,5565 Hughes Tunnel,36561-6760,AZ,Martinview,0
4103,74435.95,3.5,6,3,51546.471,1329521.139,038 Hannah Knoll,40894,CT,New Kyle,0
4104,61687.39,5.5,6,3,45279.164,1210826.773,908 Davis Mount,63275,RI,Harrisonburgh,0
4105,69284.91,5.5,6,3,37680.556,1259163.065,410 Daniel Orchard Apt. 391,13629-1447,MH,Murraychester,0
4106,66189.97,8.3,7,6,24912.227,1497377.181,0641 Haney Wells,10999-1822,MD,Smithtown,0
4107,58846.49,8.0,5,3,37979.309,1159699.966,USNV Thomas,18133,AE,FPO,1
4108,81823.34,5.3,8,3,31555.743,1556256.437,3555 Rodriguez Mountains,39801,RI,Markstad,0
4109,63353.8,4.9,7,4,37717.603,932616.068,38001 Nicole Mill,62203,AZ,Taylorville,0
4110,88531.1,6.3,7,6,34410.191,1842065.953,8155 Young Road,30967-3412,MA,Hopkinsbury,0
4111,71901.33,6.7,6,4,36966.475,1414294.898,7911 Marcus Centers Suite 171,01881-8147,MD,New Aaron,0
4112,72646.51,5.0,7,4,35628.825,1285019.137,459 Hall Street Suite 619,16934,SD,Pamelaberg,0
4113,75691.9,4.6,6,2,24436.953,867044.96,464 Allen Locks Suite 511,58821-7233,MT,Jamesborough,0
4114,67830.63,6.5,8,4,10841.333,1077059.156,"PSC 1508, Box 8246",48060-7382,AA,APO,1
4115,70933.4,5.3,6,3,40092.336,1088634.962,167 Anderson Hill,94790,MA,New Charleshaven,0
4116,45750.49,4.8,6,3,39692.763,494609.033,0870 Ramos Squares,51322,KS,Brettburgh,0
4117,57060.1,4.5,7,3,36853.695,767214.796,"PSC 3365, Box 1233",67223,AA,APO,1
4118,75144.87,7.5,9,6,21261.149,1658571.864,781 Collins Trail,87763-3376,SC,Richardsonshire,0
4119,71363.21,7.3,5,4,27965.203,1308508.119,294 Daniel Mission,10193-2681,NM,East Dana,0
4120,70169.71,6.2,7,3,35197.385,1217021.519,9874 Jesus Pike,02062-5778,MT,East Anthony,0
4121,56576.55,5.9,6,4,38519.043,940229.234,12080 Haynes Courts,97989,RI,Lake Natalie,0
4122,57072.75,5.6,7,5,39651.75,1208458.246,54331 Jennifer Groves Suite 994,80924,VA,New Heatherport,0
4123,78679.42,6.4,8,3,57409.908,2082236.244,51839 Pham River Apt. 473,01300-6139,KY,West Carrieside,0
4124,70091.56,6.0,5,4,37410.389,1081497.277,7636 Rodriguez Extensions,83905,ND,Smithside,0
4125,48956.96,6.8,6,4,28742.012,813726.114,01783 Young Forge Suite 528,61342,SC,Robersonland,0
4126,52707.07,5.9,6,3,37736.77,1016301.443,1339 Sally Court Suite 166,26668-5437,ND,Ritaview,0
4127,69288.1,6.5,7,5,52969.633,1782803.869,44522 Barnes Crossing,50981-7991,NJ,Brandibury,0
4128,63918.05,5.1,7,4,48669.65,1095035.106,637 Jodi Flat,35151-3084,NV,Lake Jose,0
4129,77701.05,7.8,9,6,49495.065,2187326.443,1930 Walker Ways Suite 288,53367,MO,Lake Dianamouth,0
4130,84243.5,6.2,5,2,30239.931,1366668.185,0069 Kaitlyn Turnpike,80518,IA,Danielborough,0
4131,76901.9,6.1,7,5,50668.141,1727592.637,Unit 3973 Box 2809,61808-1106,AE,DPO,1
4132,69529.73,4.2,7,5,23886.56,815190.653,440 Lynch Shores,19196,TX,Port Brianbury,0
4133,67908.17,6.2,7,3,32949.55,1383508.062,52363 Hopkins Lock Suite 586,26455,MO,North Ryan,0
4134,62557.44,5.7,7,3,33986.479,1122563.819,44646 Kevin Shore,94479-9812,VI,New Tiffany,0
4135,69672.31,5.3,7,6,31800.302,1059113.721,27624 Rivera Square,71589,WY,Staceyshire,0
4136,66785.25,6.0,7,4,33871.833,1480441.534,Unit 7003 Box 3447,60987,AA,DPO,1
4137,71158.06,5.1,6,3,30221.327,1016871.415,7341 Mack Islands Suite 642,43226-3361,CA,Michaelberg,0
4138,69361.56,5.1,5,3,30184.88,682632.805,86450 Williams Grove Apt. 735,41875-9790,AR,Cartershire,0
4139,64494.64,6.1,6,4,17476.832,685775.598,9623 Cobb Parkway,40652-4128,WY,South Carolineton,0
4140,60798.2,5.0,7,3,43682.094,939139.029,46216 Davila Glen,60635,AR,Lake Brian,0
4141,81054.51,7.6,5,3,45684.342,1730103.133,59042 Russell Extensions Apt. 675,59707-0307,WA,New John,0
4142,69113.25,5.9,5,4,48474.507,1296432.785,845 Hart Islands,43694,FL,West Jennifer,0
4143,79458.6,6.5,6,3,46292.385,1825071.452,611 Mark Union Apt. 823,99197,GU,North Richardtown,0
4144,66866.5,6.5,7,5,32428.478,1126085.139,8440 Clarke Orchard Suite 570,27131,DC,Williamberg,0
4145,61117.3,4.8,6,4,32508.464,729989.35,54268 Teresa Place,53177,NY,Kathleenport,0
4146,73056.53,5.6,6,4,45565.901,1183272.511,4033 Jones Motorway,23593,CT,East Jessica,0
4147,76911.52,6.4,5,3,27891.001,1128842.209,44835 Wilson Camp,60010,RI,Reginaville,0
4148,65014.71,5.4,6,4,23416.659,1009831.135,473 Jose Ridge Apt. 177,31743-1419,FL,Port Shelly,0
4149,76717.1,5.6,7,3,22276.373,1005392.419,850 Robin Village,64853,AR,Zacharyton,0
4150,63330.51,5.7,7,4,20383.574,983534.15,3045 Turner Squares Suite 595,60501,NM,South Brittanyton,0
4151,57996.67,6.5,8,4,45786.861,1626893.547,64293 Flynn Corner,05647-7344,WI,Robertchester,0
4152,74264.42,5.6,7,3,47367.072,1379671.075,Unit 6716 Box 5915,61238-5870,AP,DPO,1
4153,60243.73,6.7,8,3,33350.121,1299327.433,014 Matthew Ville,11869,CO,Port Steven,0
4154,77978.59,5.0,6,4,39730.683,1162191.791,6651 Flynn Row Apt. 276,07547-9261,MD,North Amandashire,0
4155,73458.73,6.5,4,2,31514.424,1056562.595,35136 Thompson Neck Suite 847,80138,WA,West Scott,0
4156,73907.48,5.5,7,6,37171.011,1295099.437,719 Ross Villages Suite 993,72236,DE,Lake Emily,0
4157,51628.01,5.1,8,4,32713.1,817938.777,882 Jason River Apt. 723,71178-3730,NM,Rachelland,0
4158,96397.58,4.5,6,2,22681.929,1053966.425,2499 Dalton Keys,68235,LA,Nicholasland,0
4159,68144.44,7.2,7,5,33488.906,1427890.046,6566 Roberts Crossroad,24951,AL,Ashleybury,0
4160,58547.89,6.9,7,6,40083.802,1226440.247,978 Mcneil Fords Apt. 305,46621,LA,South Krystal,0
4161,78054.15,6.9,5,2,16143.665,975921.863,4243 Johnson Parks Suite 665,89393,UT,Dianachester,0
4162,77453.48,5.9,7,3,53100.279,1664147.639,270 Burgess Dam,82697,AZ,Richardport,0
4163,75728.7,7.1,4,2,46231.026,1517922.272,932 John Branch Apt. 921,63721-3793,WI,East Randy,0
4164,61081.35,5.7,7,3,25627.546,1132662.215,901 Ross Square,35648-6068,MI,West Michelle,0
4165,72120.35,5.0,7,5,49375.925,1447671.675,56510 Lane Wells Suite 051,97229,IA,South Marilyn,0
4166,76452.81,6.2,7,3,24441.966,1220591.006,07415 Megan Overpass,91241-4135,ID,Tiffanymouth,0
4167,53056.92,5.2,9,6,35762.871,1186662.514,714 Steven Knolls,83889,CT,North Mitchellmouth,0
4168,63081.1,5.7,7,5,41562.411,1244789.022,61395 Shawn Well Suite 206,22194-5703,PA,Jamesfurt,0
4169,66915.89,4.5,7,4,26897.135,966576.02,7824 Craig Pike Suite 850,21607-0743,MT,Williamside,0
4170,70224.58,6.0,7,6,43719.48,1707494.922,78277 Christopher Highway Apt. 842,78539,HI,Port Alexandratown,0
4171,56610.64,4.8,7,3,25494.74,729641.741,85052 Trujillo Stream Suite 727,73318,HI,North Brandifort,0
4172,73679.17,7.5,5,2,19414.337,1235144.096,998 Cole Avenue Suite 360,33344,DC,New John,0
4173,57115.48,8.4,6,3,31202.1,1278618.62,768 Fowler Forest,50197,IA,East Samanthaborough,0
4174,63270.35,4.4,6,2,48531.795,1084011.704,7133 Adams Club Suite 776,17290,NY,Hillside,0
4175,68728.23,6.5,8,5,46415.359,1786085.751,99680 Debbie Plains,20045,WY,Emilymouth,0
4176,57630.37,5.9,6,3,38748.504,1096938.428,13196 Robert Pass Suite 895,17895-8133,NM,Riveraside,0
4177,80949.36,5.5,7,4,40034.42,1606602.684,96687 Hudson Passage Suite 901,55891-6630,IN,South Michael,0
4178,60587.03,6.7,7,3,35683.672,1346969.103,Unit 1382 Box 1604,73827-5530,AE,DPO,1
4179,42258.77,5.7,7,6,49215.663,852703.264,643 Caleb Trail Suite 780,23956,VI,Dennisville,0
4180,78757.68,7.0,5,4,20453.295,1084763.03,19662 Riley Drives Suite 437,19968,RI,North Cherylfurt,0
4181,47594.45,6.7,8,4,41311.068,1133814.078,208 Darrell Circles Suite 375,77522,DC,Smithfort,0
4182,54465.75,5.8,6,3,7234.964,395523.246,602 Ferguson Throughway Suite 431,99792,IA,New Nathanfurt,0
4183,52399.75,5.2,8,5,18116.618,827268.227,63242 Brian Gateway Apt. 478,89177-9249,NV,Peterburgh,0
4184,68945.0,7.3,9,6,56617.143,2119176.262,333 Kimberly Isle,87689,VI,Williamchester,0
4185,73345.67,5.3,7,6,46245.416,1629573.886,8048 Fischer Forges Apt. 435,78286,AS,Aprilmouth,0
4186,73789.4,4.4,7,6,40939.767,1082370.171,037 Mathew Island Apt. 180,66503,IN,North Joseph,0
4187,66047.05,3.9,7,5,26534.698,642809.967,88329 Ricky Neck Suite 704,30618-3312,WV,Rossmouth,0
4188,75908.67,4.0,7,5,35040.331,1036277.062,3662 Ramirez Ways Suite 019,86219,NE,Phillipschester,0
4189,84657.62,8.1,7,5,37068.487,1921028.57,2462 Johnson Spring Suite 237,61833,ID,Douglasberg,0
4190,68074.43,4.8,7,4,32060.709,1076032.554,7885 Adkins Streets,15160,OK,South Laurashire,0
4191,49869.48,6.7,7,4,36325.679,892039.404,71427 Kyle Haven,22840-8290,AZ,East Markstad,0
4192,60300.67,5.9,6,4,34195.575,992566.623,"PSC 7131, Box 7660",82605-4983,AE,APO,1
4193,75245.47,8.2,7,3,37410.67,1562887.225,879 Martha Route Suite 031,60708,VI,New Nichole,0
4194,76076.11,5.8,7,3,45327.576,1567859.073,834 Steele Burg Suite 125,25779,NV,East Sabrinaville,0
4195,81464.86,5.6,7,6,45712.252,1593331.709,828 George Brook Suite 065,97651-6778,NV,West Andrewbury,0
4196,57094.78,6.9,7,5,30878.999,1079408.595,6837 Kristen Freeway Apt. 429,22486-2883,FL,Benjaminton,0
4197,74692.9,7.6,7,3,58221.977,2001910.216,"PSC 0536, Box 5489",04263,AP,APO,1
4198,75916.3,5.5,7,4,52072.357,1686562.169,7315 Hill Circles,41258,AR,Johnport,0
4199,47129.1,6.0,7,4,34721.163,779962.101,877 Turner Roads Apt. 106,50487-7898,FM,Snyderborough,0
4200,62317.09,4.3,5,4,36075.806,685355.417,051 Stevens Isle Apt. 792,47702-9976,MA,South Cliffordhaven,0
4201,57576.05,4.2,6,3,28653.595,634218.441,3212 Suzanne Lodge,87744,MO,Rowefurt,0
4202,77481.71,5.7,6,2,30735.596,1153680.146,USNV Morgan,58054-9530,AA,FPO,1
4203,75408.36,5.0,7,4,33003.26,1235226.478,828 Jennifer Highway,94685-4621,CT,West Laurashire,0
4204,73739.85,4.7,8,4,38988.128,1423125.541,66116 Raymond Burgs Apt. 753,18036,NE,West Deannafort,0
4205,69327.7,7.5,6,4,31948.937,1550181.075,9443 Castro Club,54659,MO,Jamesside,0
4206,96551.0,8.2,5,3,25707.077,1740719.107,52019 Michael Hills,87022-6455,IL,East Christopher,0
4207,84487.83,5.8,5,4,41764.663,1685967.648,224 Harper Prairie Suite 601,82940-1454,MA,Port Heathermouth,0
4208,53338.99,4.5,8,6,45234.818,858088.719,Unit 3637 Box 1537,43891,AA,DPO,1
4209,78747.7,6.5,7,5,48614.332,1785374.292,9451 Jason Turnpike,93663-1423,TN,Mooreside,0
4210,73477.98,4.7,6,3,46610.615,1113782.468,1618 Juarez Viaduct,39024,PW,West Leslie,0
4211,81159.79,4.6,6,4,40861.615,1182887.997,453 Lisa Centers,65380,GA,Port Paulatown,0
4212,73294.46,5.7,5,4,32253.018,1151128.915,1070 Jessica Club,22591-8781,WI,South Seanchester,0
4213,60946.59,7.2,6,2,39660.671,1420070.02,955 John Ports Apt. 220,52238,KY,South Gloriaborough,0
4214,53793.18,6.5,6,2,43458.002,1047280.112,5471 Howell Lake,17627,FL,Sydneyfort,0
4215,65480.31,5.6,6,2,35056.751,860804.446,226 Russell Fields,28918,NH,Port Michael,0
4216,66987.51,7.9,5,2,26672.078,1314635.69,8107 Figueroa Bypass Suite 282,34420-4995,NJ,East Ryanport,0
4217,66626.54,4.6,6,3,20257.79,518831.471,884 Hannah Glens Apt. 725,75441-9830,UT,North Jessica,0
4218,63445.86,6.9,7,5,46462.313,1510883.777,7188 Amy Hill Suite 618,74422-1891,MT,New Paulafort,0
4219,50935.96,6.6,7,6,44128.201,988123.755,256 Christina Lock Suite 671,85909-5086,LA,Mcclurestad,0
4220,74085.92,6.3,7,4,49674.433,1490904.563,0942 John Branch Apt. 513,84331,NM,East Melissa,0
4221,64410.68,6.7,6,2,47477.005,1306349.992,3608 Andrew Haven,26247-1849,WV,Pittsburgh,0
4222,66710.02,7.4,7,6,34238.493,1628490.793,554 Victoria Estate,86975,GU,Port James,0
4223,43940.87,7.2,6,2,23999.079,547918.326,92416 Christina Mountain,76491,MP,West Nathan,0
4224,69313.97,4.6,6,3,30418.682,946821.337,1780 Castaneda Run,14933,UT,New Jessica,0
4225,66398.4,5.5,8,5,25841.529,1074369.777,699 Isabella Locks Apt. 530,54161-1522,PR,Courtneymouth,0
4226,67136.08,6.2,8,5,31846.253,1468752.657,USNV Stewart,91835,AE,FPO,1
4227,66547.02,5.8,6,4,27850.823,1094879.773,2288 Gary Square Apt. 812,78536-1815,PR,West Jose,0
4228,72472.37,5.8,5,2,19745.493,754960.553,585 Evans Club Suite 527,99705-0100,WV,Marymouth,0
4229,82958.02,5.2,6,4,43015.093,1578760.808,80675 Robinson Rue Suite 188,93552-1845,MD,North Sarah,0
4230,88968.52,4.9,7,3,34751.737,1433006.645,186 Perez Drives Suite 629,61121,DC,East Nicholas,0
4231,83417.24,6.7,6,4,34922.254,1794014.298,35124 Parks Bypass Apt. 852,92225,ND,South Patrickfort,0
4232,68613.01,7.0,7,3,31936.442,1373022.244,692 George View Apt. 196,74042,FL,North Brandon,0
4233,68527.34,4.2,6,2,38852.68,961311.729,34955 Swanson Route Suite 067,16871-5428,SC,Mendozaborough,0
4234,78818.71,6.3,8,3,20631.298,1398466.628,945 Ryan Cove,20072-3824,NY,Elizabethshire,0
4235,76948.45,6.4,8,3,33189.8,1676172.305,486 Bishop Skyway Suite 873,46563-0915,KY,East Taylor,0
4236,56315.35,5.1,8,3,40985.477,899466.575,93755 Joyce Rapid,23050-5971,NM,Justinland,0
4237,84898.8,6.9,5,4,46066.869,1658695.141,94925 Fuller Forge,88528-0825,NM,Port Willieville,0
4238,54094.85,6.0,7,6,29371.034,785460.698,44844 David Flats,20603,FM,Lake Jasonchester,0
4239,68661.25,5.0,6,2,25431.398,895441.022,16378 Kelly Spurs,25199-2273,SC,Robertborough,0
4240,87062.46,6.7,6,2,15007.773,1442674.185,5347 Joseph Roads Apt. 119,42579,SC,North Jennifer,0
4241,82093.56,5.0,6,2,30644.236,1324022.025,01582 Lowe Highway,01852,NE,Paulbury,0
4242,58521.9,4.8,6,3,44423.499,671671.714,728 Mercedes Camp Suite 713,36363,NJ,East Carrie,0
4243,71117.41,4.7,5,4,43998.064,1065953.376,6268 Thompson Grove Apt. 261,66859-8242,GU,Lake Matthewtown,0
4244,76888.25,4.8,5,4,40974.152,1124800.012,827 Shepherd Estate,59141,AZ,Fredshire,0
4245,64608.22,4.1,6,4,36947.259,697840.568,USNS Taylor,70099-7063,AE,FPO,1
4246,60555.04,7.3,8,5,46257.124,1646565.054,5910 Andrew Harbor Apt. 193,07524,WI,Jasonville,0
4247,80980.26,5.4,6,3,37340.983,1416648.297,581 Daniel Lake Apt. 819,06734-2931,MN,Lawrencemouth,0
4248,69945.46,5.5,7,5,25022.099,1072891.083,107 Ann Stravenue Apt. 768,00251,RI,Moodyview,0
4249,56956.34,6.5,6,3,57931.673,1217320.703,224 Burgess Bypass,02938-0819,GA,Jennifertown,0
4250,59580.33,5.4,7,4,38525.239,1096173.168,76615 Gordon Views Suite 109,99150-1540,AR,Manuelstad,0
4251,75398.08,6.0,5,4,42304.318,1216307.146,57361 Johnson Streets Suite 293,08161,MI,New Michael,0
4252,79055.65,6.9,7,5,41724.909,1621035.903,417 Douglas Ferry Apt. 586,80679-9099,OR,South Marystad,0
4253,68113.31,6.3,7,3,44316.385,1445804.832,928 Sullivan Square Apt. 560,95833-5838,MH,North Johnfort,0
4254,90201.4,5.5,6,2,35220.862,1417957.983,83414 Richard Port,63708-7964,SD,East Scott,0
4255,44206.21,6.4,7,6,23033.548,677277.597,9465 Foster Gateway,15074,MT,Michelleshire,0
4256,82748.75,5.6,7,3,20152.17,1410814.985,021 Eric Meadow,04640,OH,Griffinstad,0
4257,78933.5,6.8,7,3,28675.19,1520371.008,36407 Chad Ways,47380,PA,Lake Robertfurt,0
4258,55833.7,7.3,6,3,37838.866,1086716.796,2672 Kimberly Locks,65323,KY,West Jonathanborough,0
4259,73853.7,6.2,7,4,34823.605,1647216.594,Unit 9778 Box 2114,59374,AP,DPO,1
4260,76956.49,7.2,6,4,23867.326,1203623.841,3949 Montgomery Corners,44125-3023,AZ,Port Keithview,0
4261,72682.76,6.5,8,3,45348.559,1715743.409,6623 Allen Harbor,94544,NJ,Millerfurt,0
4262,64188.53,7.2,7,6,34211.297,1267714.149,569 Bush Mission,58614-3289,NJ,West Jamie,0
4263,83656.49,7.6,5,3,42841.742,1564563.568,406 Kathleen Brooks,03570-7987,MT,Rowlandburgh,0
4264,53793.28,4.6,5,3,37683.746,628870.346,029 Michael Fort,04183,RI,Jonathanshire,0
4265,89910.75,6.2,5,4,37517.883,1534156.311,463 Kenneth Road Suite 441,94168-1507,ID,Colonburgh,0
4266,64105.61,6.1,5,3,42938.162,1041896.851,197 Joseph View,05137-9129,CA,West Hannahborough,0
4267,60075.89,5.3,7,6,30394.887,950121.562,30950 Mary Plaza,55938,MP,Lake Haley,0
4268,72331.68,6.7,6,3,34718.073,1377275.179,383 Jeremy Unions,60376-7253,SD,West Kimberlyfurt,0
4269,42969.66,6.3,7,4,29594.09,777733.613,052 Andrews Square,50816,ME,Port Thomas,0
4270,48418.25,5.9,6,4,41513.399,702321.752,47482 Sanchez Springs,95946,MD,Timothyside,0
4271,57880.64,5.8,7,6,20255.98,846052.911,41142 Haley Square,75068-7718,OR,East William,0
4272,74992.16,7.0,7,6,30885.203,1390870.095,09475 Jeremy Mill,71957-9999,PR,Danielstad,0
4273,54203.3,7.3,6,2,60388.344,1394900.985,12804 Hood Extension Apt. 337,94633,TX,Dianaton,0
4274,70632.61,7.3,7,4,45919.261,1779858.274,903 Laura Villages,26744,NC,Foxview,0
4275,86051.09,6.0,6,3,49475.671,1754866.395,78608 Brown Tunnel,77937,NH,Kimberlyville,0
4276,72630.01,5.7,4,3,45888.874,1160397.822,5310 Spencer Camp Apt. 208,76287-2286,ND,Lake Jameschester,0
4277,61821.94,5.7,8,4,19123.42,808373.703,5464 Freeman Spur,44043,DC,Anthonyfort,0
4278,70754.6,6.5,8,6,25442.397,1277172.476,382 Russell Mountain Suite 211,66686,AL,Hillfurt,0
4279,62840.19,6.4,6,3,35658.693,1026126.584,94986 Johnson Points Suite 190,12752-2964,MT,South Patricia,0
4280,54259.48,6.1,5,4,26482.161,469016.248,512 Becker Turnpike,59581-3756,AL,Brendatown,0
4281,56060.9,6.2,6,4,42461.315,962551.037,80173 Garrett Locks Apt. 259,63291-1546,VI,Cookborough,0
4282,86401.89,5.7,5,3,38799.432,1385749.141,194 Peterson Lake Apt. 475,53216,LA,Perrybury,0
4283,73466.77,6.3,7,6,43108.02,1605398.572,31689 Santos Roads Apt. 428,62197,OH,Douglasside,0
